Name;Description;Geometry;id;nom;lat;lon;n_rue;rue;ville;cp;date_creation;date_modification;tempsdecollecte;poidsmax;instructions;geo_point_2d
3003;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30756</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>3003</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3709</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.02304</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>48</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>CHAUSSÉE DE MARCHE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ASSESSE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5330</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:36</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2019-12-12 11:06:27</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>20</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Place communale</td></tr></table></center>;"{""coordinates"": [5.02304, 50.3709], ""type"": ""Point""}";30756;3003;50.3709;5.02304;48;CHAUSSÉE DE MARCHE;ASSESSE;5330;2014-06-25 15:01:36;2019-12-12 11:06:27;20;900;Place communale;50.3709,5.02304
3008;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30758</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>3008</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3462</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.94853</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE BASSE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ASSESSE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5332</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:36</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2019-12-12 11:08:55</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>20</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Pirauchamps</td></tr></table></center>;"{""coordinates"": [4.94853, 50.3462], ""type"": ""Point""}";30758;3008;50.3462;4.94853;;RUE BASSE;ASSESSE;5332;2014-06-25 15:01:36;2019-12-12 11:08:55;20;900;Rue Pirauchamps;50.3462,4.94853
3010;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30759</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>3010</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3745</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.96684</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>64</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE CRUPET</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ASSESSE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5330</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:36</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Place du Bati</td></tr></table></center>;"{""coordinates"": [4.96684, 50.3745], ""type"": ""Point""}";30759;3010;50.3745;4.96684;64;RUE DE CRUPET;ASSESSE;5330;2014-06-25 15:01:36;2015-08-21 09:57:21;300;900;Place du Bati;50.3745,4.96684
3013;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30762</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>3013</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4009</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.95293</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>60</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU BOIS D'AUSSE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ASSESSE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5330</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:36</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2019-12-12 11:24:43</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>15</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue du Bois d\'Ausse</td></tr></table></center>;"{""coordinates"": [4.95293, 50.4009], ""type"": ""Point""}";30762;3013;50.4009;4.95293;60;RUE DU BOIS D'AUSSE;ASSESSE;5330;2014-06-25 15:01:36;2019-12-12 11:24:43;15;900;Rue du Bois d\'Ausse;50.4009,4.95293
3014;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30763</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>3014</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3888</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.02436</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>23</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU CENTRE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ASSESSE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5333</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:36</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2019-12-12 11:26:47</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>25</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue du Centre</td></tr></table></center>;"{""coordinates"": [5.02436, 50.3888], ""type"": ""Point""}";30763;3014;50.3888;5.02436;23;RUE DU CENTRE;ASSESSE;5333;2014-06-25 15:01:36;2019-12-12 11:26:47;25;900;Rue du Centre;50.3888,5.02436
4013;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30765</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>4013</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.0675</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.84847</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>7</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE GILBERT GODEFROID</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>BEAURAING</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5570</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:36</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Gilbert Godefroid</td></tr></table></center>;"{""coordinates"": [4.84847, 50.0675], ""type"": ""Point""}";30765;4013;50.0675;4.84847;7;RUE GILBERT GODEFROID;BEAURAING;5570;2014-06-25 15:01:36;2015-08-21 09:57:21;300;900;Rue Gilbert Godefroid;50.0675,4.84847
4014;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30766</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>4014</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.148</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.91221</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DES STAPPES</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>BEAURAING</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5570</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:36</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue des Stappes</td></tr></table></center>;"{""coordinates"": [4.91221, 50.148], ""type"": ""Point""}";30766;4014;50.148;4.91221;;RUE DES STAPPES;BEAURAING;5570;2014-06-25 15:01:36;2015-08-21 09:57:21;300;900;Rue des Stappes;50.148,4.91221
5005;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30769</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>5005</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>49.9574</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.07289</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>FONTENY GUERIN</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>BIÈVRE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5555</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:36</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de Porcheresse</td></tr></table></center>;"{""coordinates"": [5.07289, 49.9574], ""type"": ""Point""}";30769;5005;49.9574;5.07289;;FONTENY GUERIN;BIÈVRE;5555;2014-06-25 15:01:36;2015-08-21 09:57:21;300;900;Rue de Porcheresse;49.9574,5.07289
5007;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30771</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>5007</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>49.9335</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.04392</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>BIÈVRE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5555</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:36</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de Baillamont</td></tr></table></center>;"{""coordinates"": [5.04392, 49.9335], ""type"": ""Point""}";30771;5007;49.9335;5.04392;;;BIÈVRE;5555;2014-06-25 15:01:36;2015-08-21 09:57:21;300;900;Rue de Baillamont;49.9335,5.04392
6003;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30773</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>6003</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.2189</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.45705</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>Place des Trieux</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>Cerfontaine</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5630</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:36</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2019-10-31 02:14:59</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Place des Trieux</td></tr></table></center>;"{""coordinates"": [4.45705, 50.2189], ""type"": ""Point""}";30773;6003;50.2189;4.45705;;Place des Trieux;Cerfontaine;5630;2014-06-25 15:01:36;2019-10-31 02:14:59;300;900;Place des Trieux;50.2189,4.45705
6004;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30774</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>6004</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.2189</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.45705</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>Place des Trieux</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>Cerfontaine</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5630</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:36</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2019-10-31 02:14:59</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Place des Trieux</td></tr></table></center>;"{""coordinates"": [4.45705, 50.2189], ""type"": ""Point""}";30774;6004;50.2189;4.45705;;Place des Trieux;Cerfontaine;5630;2014-06-25 15:01:36;2019-10-31 02:14:59;300;900;Place des Trieux;50.2189,4.45705
6008;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30776</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>6008</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.2236</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.41319</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE NOUPRÉ</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>CERFONTAINE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5630</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:37</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Nou prè (Kiosque)</td></tr></table></center>;"{""coordinates"": [4.41319, 50.2236], ""type"": ""Point""}";30776;6008;50.2236;4.41319;;RUE NOUPRÉ;CERFONTAINE;5630;2014-06-25 15:01:37;2015-08-21 09:57:21;300;900;Rue Nou prè (Kiosque);50.2236,4.41319
6010;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30777</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>6010</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1907</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.47954</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>CERFONTAINE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5630</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:37</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Pingaut (Cimetière)</td></tr></table></center>;"{""coordinates"": [4.47954, 50.1907], ""type"": ""Point""}";30777;6010;50.1907;4.47954;;;CERFONTAINE;5630;2014-06-25 15:01:37;2015-08-21 09:57:21;300;900;Rue Pingaut (Cimetière);50.1907,4.47954
7003;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30781</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>7003</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3025</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.11362</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>126</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>AVENUE SCHLOGEL</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>CINEY</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5590</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:37</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Avenue Schlögel</td></tr></table></center>;"{""coordinates"": [5.11362, 50.3025], ""type"": ""Point""}";30781;7003;50.3025;5.11362;126;AVENUE SCHLOGEL;CINEY;5590;2014-06-25 15:01:37;2015-08-21 09:57:21;300;900;Avenue Schlögel;50.3025,5.11362
7006;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30782</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>7006</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.2551</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.1476</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>ROUTE DE ROCHEFORT</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>CINEY</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5590</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:37</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Parc à conteneurs (Rue de Happe)</td></tr></table></center>;"{""coordinates"": [5.1476, 50.2551], ""type"": ""Point""}";30782;7006;50.2551;5.1476;;ROUTE DE ROCHEFORT;CINEY;5590;2014-06-25 15:01:37;2015-08-21 09:57:21;300;900;Parc à conteneurs (Rue de Happe);50.2551,5.1476
7128;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30784</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>7128</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.2252</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.11706</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>4</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DES COCCINELLES</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>CINEY</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5590</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:37</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2020-02-20 11:31:46</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>1400</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de l\'Ywoigne (Football)</td></tr></table></center>;"{""coordinates"": [5.11706, 50.2252], ""type"": ""Point""}";30784;7128;50.2252;5.11706;4;RUE DES COCCINELLES;CINEY;5590;2014-06-25 15:01:37;2020-02-20 11:31:46;300;1400;Rue de l\'Ywoigne (Football);50.2252,5.11706
7121;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30791</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>7121</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.2668</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.10874</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>129</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>Rue de la Gare</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>Ciney</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5590</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:37</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2020-02-19 02:15:01</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>1400</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de Rochefort (Parking de la Meurisaltienne)</td></tr></table></center>;"{""coordinates"": [5.10874, 50.2668], ""type"": ""Point""}";30791;7121;50.2668;5.10874;129;Rue de la Gare;Ciney;5590;2014-06-25 15:01:37;2020-02-19 02:15:01;300;1400;Rue de Rochefort (Parking de la Meurisaltienne);50.2668,5.10874
7028;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30793</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>7028</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.2321</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.2349</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>21</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU VACHAU</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>CINEY</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5590</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:37</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue du Village (Eglise)</td></tr></table></center>;"{""coordinates"": [5.2349, 50.2321], ""type"": ""Point""}";30793;7028;50.2321;5.2349;21;RUE DU VACHAU;CINEY;5590;2014-06-25 15:01:37;2015-08-21 09:57:21;300;900;Rue du Village (Eglise);50.2321,5.2349
8001;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30795</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>8001</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.0675</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.41128</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU FIEF</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>COUVIN</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5660</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:37</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue du Fief (Cimetière)</td></tr></table></center>;"{""coordinates"": [4.41128, 50.0675], ""type"": ""Point""}";30795;8001;50.0675;4.41128;;RUE DU FIEF;COUVIN;5660;2014-06-25 15:01:37;2015-08-21 09:57:21;300;900;Rue du Fief (Cimetière);50.0675,4.41128
8002;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30796</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>8002</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.0675</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.41128</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU FIEF</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>COUVIN</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5660</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:38</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue du Fief (Cimetière)</td></tr></table></center>;"{""coordinates"": [4.41128, 50.0675], ""type"": ""Point""}";30796;8002;50.0675;4.41128;;RUE DU FIEF;COUVIN;5660;2014-06-25 15:01:38;2015-08-21 09:57:21;300;900;Rue du Fief (Cimetière);50.0675,4.41128
8005;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>30799</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>8005</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>49.9726</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.51896</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>COUVIN</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5660</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:38</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Quatrième (RN 5)</td></tr></table></center>;"{""coordinates"": [4.51896, 49.9726], ""type"": ""Point""}";30799;8005;49.9726;4.51896;;;COUVIN;5660;2014-06-25 15:01:38;2015-08-21 09:57:21;300;900;Rue Quatrième (RN 5);49.9726,4.51896
